loan_limit,gender,approv_in_adv,loan_type,loan_purpose,credit_worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,interest_rate_spread,upfront_charges,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,loan_to_value,region,security_type,status,debt_to_income,term_category
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,596500,3.375,-0.3087,500.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,8760.0,EXP,783,CIB,25-34,to_inst,73.82425743,south,direct,0,24.0,Long-term
cf,Male,nopre,type2,p1,l1,nopc,b/c,176500,3.99,0.96485,1401.81,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,2160.0,CRIF,509,CIB,45-54,to_inst,93.88297872,central,direct,1,58.0,Long-term
cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,496500,3.375,-0.3426,637.06,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,5520.0,EXP,778,CIB,55-64,to_inst,97.73622047,south,direct,0,39.0,Long-term
cf,Joint,nopre,type3,p1,l1,nopc,nob/c,716500,4.125,0.569,7125.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,13440.0,CRIF,778,EXP,55-64,not_inst,94.52506596,central,direct,0,44.0,Long-term
cf,Male,nopre,type2,p3,l1,nopc,b/c,286500,3.99,1.2821,3518.52,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,5400.0,CIB,797,EXP,45-54,to_inst,84.76331361,North,direct,0,57.0,Medium-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,226500,5.25,0.5764,2292.5,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,7620.0,CRIF,894,EXP,45-54,to_inst,78.64583333,North,direct,0,31.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,256500,3.99,0.3599,3953.13,not_neg,not_int,not_lpsm,438000.0,sb,sr,home,1U,8100.0,CIB,506,CIB,45-54,to_inst,58.56164384,south,direct,1,48.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,206500,3.99,0.4214,4530.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,2640.0,CIB,784,CIB,>74,to_inst,69.29530201,south,direct,0,37.0,Long-term
cf,Male,nopre,type1,p1,l2,nopc,nob/c,456500,4.375,0.2035,0.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,7740.0,CIB,787,CIB,35-44,not_inst,80.36971831,North,direct,0,30.0,Long-term
cf,Male,nopre,type1,p2,l1,nopc,nob/c,296500,4.99,1.075,7355.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,9900.0,EXP,685,CIB,45-54,to_inst,80.57065217,North,direct,0,36.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,206500,4.5,0.734,6620.0,neg_amm,not_int,not_lpsm,468000.0,sb,ir,home,1U,6060.0,EXP,569,EXP,65-74,to_inst,44.12393162,south,direct,0,46.0,Long-term
cf,Male,nopre,type2,p4,l1,nopc,b/c,356500,3.99,0.96485,0.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,5940.0,CRIF,900,CIB,35-44,to_inst,85.28708134,south,direct,1,45.0,Long-term
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,216500,3.99,0.3599,2170.705,not_neg,not_int,lpsm,578000.0,sb,pr,home,1U,4680.0,EXP,632,EXP,55-64,to_inst,37.4567474,south,direct,1,54.0,Long-term
cf,Male,nopre,type2,p1,l1,nopc,b/c,376500,3.125,0.5726,2203.79,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,5640.0,CRIF,744,CIB,35-44,not_inst,97.03608247,south,direct,0,59.0,Long-term
cf,Male,nopre,type1,p4,l1,nopc,nob/c,806500,3.99,0.3599,2170.705,not_neg,not_int,not_lpsm,1058000.0,sb,pr,home,2U,14400.0,EXP,740,EXP,35-44,not_inst,76.22873346,North,direct,1,25.0,Long-term
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,306500,4.125,0.4654,657.0,not_neg,not_int,not_lpsm,478000.0,sb,ir,home,1U,2280.0,CRIF,604,EXP,65-74,not_inst,64.12133891,south,direct,0,13.0,Long-term
cf,Joint,nopre,type1,p3,l2,nopc,nob/c,456500,4.5,0.48975,3953.13,neg_amm,not_int,not_lpsm,418000.0,sb,pr,home,1U,6840.0,EQUI,579,EXP,55-64,to_inst,1.0921052631578947,North,direct,1,40.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,286500,3.99,0.49,5495.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,5820.0,CIB,547,EXP,55-64,to_inst,59.93723849,south,direct,0,28.0,Long-term
cf,Female,nopre,type1,p4,l1,nopc,nob/c,476500,4.18,0.0516,1584.11,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,6480.0,CIB,849,CIB,35-44,not_inst,83.89084507,North,direct,0,36.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,176500,3.875,0.4747,5051.38,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,2940.0,CIB,859,EXP,65-74,to_inst,61.28472222,North,direct,0,43.0,Long-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,406500,3.99,0.3599,3953.13,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,8100.0,EQUI,683,EXP,55-64,to_inst,0.972488038277512,North,direct,1,39.0,Medium-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,206500,3.625,0.2819,3953.13,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,5400.0,CIB,688,EXP,35-44,to_inst,74.28057554,North,direct,0,10.0,Long-term
cf,Joint,pre,type1,p2,l1,nopc,nob/c,286500,3.99,0.3599,2741.0,neg_amm,not_int,not_lpsm,478000.0,sb,ir,home,1U,6300.0,EXP,705,EXP,55-64,to_inst,59.93723849,North,direct,1,40.0,Long-term
cf,Female,nopre,type1,p1,l1,nopc,nob/c,276500,4.25,0.22,5224.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,4920.0,EXP,858,CIB,35-44,to_inst,96.00694444,North,direct,0,36.0,Long-term
cf,Male,nopre,type1,p4,l1,nopc,nob/c,236500,3.875,0.453,732.5,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,7800.0,CIB,624,CIB,35-44,not_inst,91.66666667,south,direct,0,10.0,Long-term
ncf,Male,nopre,type1,p4,l1,nopc,nob/c,726500,3.99,0.3599,2170.705,not_neg,not_int,not_lpsm,1008000.0,sb,pr,home,1U,11340.0,CRIF,563,CIB,25-34,not_inst,72.0734127,south,direct,1,42.0,Long-term
cf,Joint,nopre,type2,p3,l1,nopc,b/c,76500,3.99,0.96485,2269.45,neg_amm,not_int,not_lpsm,98000.0,sb,pr,home,1U,2400.0,EXP,616,EXP,25-34,to_inst,78.06122449,North,direct,1,31.0,Short-term
cf,Joint,nopre,type1,p2,l1,opc,nob/c,106500,6.24,1.092,2741.0,neg_amm,int_only,not_lpsm,1628000.0,sb,pr,home,1U,10080.0,CRIF,818,EXP,55-64,to_inst,6.541769042,North,direct,0,37.0,Long-term
cf,Male,nopre,type3,p4,l1,nopc,nob/c,236500,3.49,-0.2324,0.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,3720.0,EXP,701,CIB,>74,to_inst,79.36241611,North,direct,0,39.0,Long-term
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,486500,3.625,0.0821,1551.53,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,4680.0,CIB,605,EXP,65-74,not_inst,90.42750929,south,direct,0,47.0,Long-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,196500,4.99,0.5519,3537.5,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,5580.0,CIB,825,CIB,25-34,to_inst,79.23387097,North-East,direct,0,28.0,Long-term
cf,Female,nopre,type1,p4,l1,nopc,nob/c,176500,3.99,0.3599,2170.705,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,6060.0,EXP,730,EXP,65-74,to_inst,80.96330275,North,direct,1,38.0,Long-term
cf,Joint,pre,type1,p3,l1,nopc,nob/c,336500,4.99,0.5966,0.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,5940.0,EXP,792,EXP,55-64,not_inst,73.47161572,central,direct,0,21.0,Long-term
cf,Female,nopre,type2,p3,l1,nopc,b/c,56500,3.875,1.2442,1891.16,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,2340.0,CIB,631,CIB,65-74,to_inst,44.140625,North,direct,0,24.0,Long-term
cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,296500,3.5,-0.1729,3468.75,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,5160.0,EQUI,507,EXP,55-64,to_inst,0.7093301435406698,south,direct,1,39.0,Long-term
cf,Male,nopre,type1,p4,l1,nopc,nob/c,366500,3.75,0.2891,9040.25,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,4980.0,EXP,724,CIB,45-54,to_inst,73.59437751,south,direct,0,38.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,606500,4.99,0.348,166.65,not_neg,not_int,not_lpsm,1028000.0,sb,pr,home,1U,25380.0,CRIF,774,EXP,35-44,not_inst,58.99805447,North,direct,0,27.0,Long-term
cf,Female,nopre,type1,p3,l1,nopc,nob/c,636500,3.99,0.3599,3953.13,neg_amm,not_int,not_lpsm,888000.0,sb,pr,home,1U,8220.0,EXP,731,CIB,45-54,to_inst,71.67792793,North,direct,1,37.0,Long-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,286500,4.625,0.4714,9374.12,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,5700.0,EXP,520,CIB,35-44,to_inst,73.84020619,south,direct,0,35.0,Long-term
cf,Joint,pre,type3,p1,l1,nopc,nob/c,596500,3.625,0.0845,5918.39,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,6300.0,CIB,827,EXP,45-54,not_inst,101.4455782,south,direct,0,48.0,Long-term
cf,Joint,nopre,type3,p4,l1,nopc,nob/c,506500,4.0,0.262,0.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,5070.0,CRIF,736,EXP,55-64,to_inst,99.70472441,central,direct,0,39.0,Long-term
cf,Male,nopre,type1,p1,l1,nopc,nob/c,436500,3.375,0.1811,15451.5,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,18840.0,EXP,592,CIB,35-44,to_inst,89.44672131,North,direct,0,8.0,Long-term
cf,Female,nopre,type1,p3,l1,nopc,nob/c,166500,4.875,0.5479,1150.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,3480.0,CIB,873,CIB,45-54,to_inst,67.13709677,North,direct,0,39.0,Long-term
cf,Female,nopre,type1,p4,l1,nopc,nob/c,326500,3.75,0.2463,4298.99,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,4920.0,CIB,657,CIB,55-64,not_inst,68.30543933,North,direct,0,31.0,Long-term
cf,Female,nopre,type1,p2,l1,nopc,nob/c,266500,4.99,0.932,2631.29,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,5160.0,CIB,859,CIB,45-54,not_inst,83.80503145,North,direct,0,23.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,226500,3.875,0.4187,4062.5,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,4260.0,CIB,667,EXP,55-64,to_inst,76.00671141,North,direct,0,38.0,Long-term
cf,Male,nopre,type1,p4,l2,nopc,nob/c,276500,4.5,0.3682,1150.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,5340.0,EXP,842,CIB,55-64,to_inst,64.60280374,south,direct,0,32.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,176500,3.99,1.3054,3922.4,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,3720.0,EXP,874,EXP,45-54,to_inst,71.16935484,North,direct,0,43.0,Short-term
ncf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,196500,3.875,0.96485,2269.45,neg_amm,not_int,not_lpsm,208000.0,sb,pr,home,1U,5760.0,EQUI,697,EXP,45-54,to_inst,94.47115385,south,direct,1,39.0,Long-term
cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,226500,3.99,0.7372,7575.0,not_neg,int_only,not_lpsm,488000.0,sb,ir,home,1U,7680.0,EXP,841,EXP,45-54,to_inst,46.41393443,south,direct,0,42.0,Long-term
cf,Joint,nopre,type3,p4,l1,nopc,nob/c,296500,3.25,-0.4104,453.87,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3720.0,CIB,590,EXP,>74,to_inst,93.23899371,North,direct,0,39.0,Long-term
cf,Male,nopre,type1,p4,l2,nopc,nob/c,436500,4.5,0.48975,2170.705,neg_amm,not_int,not_lpsm,418000.0,sb,pr,home,1U,12960.0,EQUI,730,EXP,45-54,not_inst,1.0442583732057416,North,direct,1,40.0,Long-term
cf,Male,nopre,type2,p4,l1,nopc,b/c,226500,3.875,0.6753,0.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,6600.0,CRIF,520,CIB,45-54,to_inst,76.00671141,south,direct,0,39.0,Long-term
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,636500,3.99,0.3599,1860.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,8580.0,EQUI,728,EXP,35-44,to_inst,1.5227272727272727,North,direct,1,39.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,726500,3.99,0.3599,3953.13,not_neg,not_int,not_lpsm,1348000.0,sb,pr,home,1U,15660.0,CRIF,787,EXP,35-44,not_inst,53.89465875,south,direct,1,56.0,Long-term
cf,Female,nopre,type2,p4,l1,nopc,b/c,566500,3.99,0.96485,0.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,2U,9060.0,CIB,736,CIB,35-44,not_inst,93.17434211,south,direct,1,39.0,Long-term
cf,Female,nopre,type1,p4,l1,nopc,nob/c,486500,3.625,-0.1705,146.22,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1U,7080.0,CIB,601,CIB,35-44,not_inst,58.75603865,south,direct,0,35.0,Long-term
cf,Female,nopre,type2,p1,l1,nopc,b/c,506500,3.99,0.96485,1401.81,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,5460.0,CRIF,846,CIB,45-54,not_inst,99.70472441,North,direct,1,48.0,Long-term
cf,Joint,nopre,type2,p1,l1,nopc,b/c,426500,3.99,0.96485,1401.81,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,13980.0,CRIF,619,EXP,45-54,to_inst,97.37442922,central,direct,1,30.0,Long-term
cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,536500,3.99,0.7481,16545.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1U,6600.0,EXP,543,CIB,55-64,to_inst,72.69647696,south,direct,0,44.0,Long-term
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,316500,3.5,-0.1179,0.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,4740.0,CRIF,516,EXP,45-54,not_inst,67.62820513,North,direct,0,36.0,Long-term
cf,Male,nopre,type1,p4,l1,nopc,nob/c,136500,3.625,0.8773,3622.13,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,2940.0,CRIF,729,CIB,25-34,to_inst,76.68539326,North,direct,0,32.0,Short-term
cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,106500,4.875,1.3386,1504.63,not_neg,not_int,not_lpsm,108000.0,sb,pr,home,1U,2220.0,CRIF,610,EXP,45-54,to_inst,98.61111111,south,direct,0,44.0,Long-term
cf,Female,nopre,type1,p4,l1,nopc,nob/c,216500,4.56,0.9954,1095.36,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,5160.0,CRIF,890,CIB,25-34,not_inst,77.87769784,North,direct,0,32.0,Long-term
cf,Male,nopre,type1,p4,l1,nopc,nob/c,636500,4.18,-0.123,950.0,not_neg,not_int,not_lpsm,928000.0,sb,pr,home,1U,7740.0,CRIF,519,CIB,25-34,not_inst,68.58836207,south,direct,0,40.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,436500,3.99,0.3599,3953.13,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,5820.0,CRIF,614,EXP,35-44,to_inst,78.22580645,south,direct,1,52.0,Long-term
ncf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,736500,4.5,1.5532,0.0,not_neg,not_int,not_lpsm,848000.0,sb,pr,home,1U,13440.0,CIB,764,EXP,45-54,to_inst,86.85141509,south,direct,0,60.0,Long-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,226500,3.5,-0.0597,3604.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,4920.0,CIB,523,CIB,45-54,to_inst,54.18660287,North,direct,0,49.0,Long-term
cf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,596500,3.99,0.9766,0.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,6600.0,CRIF,560,EXP,55-64,to_inst,86.7005814,south,direct,0,54.0,Long-term
cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,46500,3.5,-0.1729,3468.75,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,3240.0,CIB,852,CIB,65-74,to_inst,24.73404255,south,direct,1,25.0,Long-term
cf,Female,nopre,type1,p1,l1,nopc,nob/c,626500,3.875,0.1955,0.0,not_neg,not_int,not_lpsm,898000.0,sb,pr,home,1U,7860.0,EXP,767,CIB,45-54,not_inst,69.76614699,North,direct,0,39.0,Long-term
cf,Male,nopre,type1,p4,l1,nopc,nob/c,496500,3.99,0.3599,2170.705,not_neg,not_int,lpsm,418000.0,sb,pr,home,1U,5400.0,EQUI,548,EXP,45-54,not_inst,1.187799043062201,North,direct,1,39.0,Long-term
cf,Joint,pre,type1,p3,l1,nopc,nob/c,336500,3.99,0.6108,8325.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,8640.0,EXP,568,EXP,55-64,to_inst,63.73106061,central,direct,0,29.0,Long-term
cf,Joint,nopre,type2,p4,l1,nopc,b/c,296500,3.49,0.8882,0.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,5640.0,CIB,888,EXP,25-34,not_inst,80.57065217,North,direct,0,39.0,Long-term
cf,Female,nopre,type1,p4,l1,nopc,nob/c,396500,3.75,0.0499,0.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,7560.0,EXP,651,CIB,55-64,not_inst,60.25835866,North,direct,0,35.0,Long-term
cf,Joint,nopre,type3,p3,l1,nopc,nob/c,276500,3.99,0.5439,4753.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,4800.0,CIB,517,EXP,55-64,to_inst,60.37117904,central,direct,0,36.0,Short-term
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,256500,3.99,0.3599,1860.0,not_neg,not_int,not_lpsm,348000.0,sb,sr,home,1U,7560.0,EQUI,794,EXP,65-74,to_inst,0.7370689655172413,south,direct,1,39.0,Long-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,426500,4.25,0.3932,0.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,8640.0,CRIF,751,CIB,55-64,not_inst,67.91401274,North,direct,0,32.0,Long-term
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,456500,3.375,-0.0786,8090.6,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,7380.0,CIB,702,EXP,55-64,to_inst,69.3768997,south,direct,0,47.0,Long-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,446500,3.99,0.3599,3953.13,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,5880.0,CIB,816,CIB,45-54,to_inst,86.1969112,North,direct,1,37.0,Long-term
ncf,Joint,pre,type1,p4,l1,nopc,nob/c,206500,3.99,0.3599,2170.705,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,3060.0,EXP,877,EXP,55-64,to_inst,90.57017544,south,direct,1,40.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,136500,4.625,0.9764,4278.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,3960.0,CIB,704,CIB,65-74,to_inst,81.25,south,direct,0,39.0,Long-term
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,476500,3.99,0.3599,2170.705,neg_amm,not_int,not_lpsm,648000.0,sb,pr,home,1U,7560.0,CRIF,830,EXP,45-54,to_inst,73.53395062,North,direct,1,45.0,Long-term
cf,Joint,nopre,type2,p4,l1,nopc,b/c,456500,3.49,0.6782,0.0,neg_amm,not_int,not_lpsm,468000.0,sb,pr,home,1U,5940.0,CIB,766,EXP,25-34,not_inst,97.54273504,south,direct,0,39.0,Long-term
cf,Sex Not Available,nopre,type2,p2,l1,nopc,b/c,86500,3.99,0.96485,1614.96,not_neg,not_int,not_lpsm,58000.0,sb,pr,home,1U,1800.0,CIB,781,CIB,55-64,to_inst,149.137931,south,direct,1,44.0,Long-term
cf,Joint,pre,type1,p1,l2,nopc,nob/c,416500,4.5,0.6618,9380.63,not_neg,not_int,not_lpsm,548000.0,sb,ir,home,2U,4500.0,CIB,565,EXP,45-54,to_inst,76.00364964,North,direct,0,46.0,Long-term
cf,Joint,nopre,type3,p4,l1,nopc,nob/c,686500,3.5,-0.0578,0.0,not_neg,not_int,not_lpsm,1158000.0,sb,pr,home,1U,5580.0,CIB,810,EXP,55-64,not_inst,59.28324698,North,direct,0,39.0,Long-term
ncf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,1016500,4.99,0.1773,0.75,not_neg,not_int,not_lpsm,1308000.0,sb,pr,home,1U,15780.0,CIB,780,EXP,65-74,to_inst,77.71406728,south,direct,0,58.0,Long-term
ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,406500,4.25,0.3599,2935.6,neg_amm,not_int,not_lpsm,578000.0,sb,pr,home,1U,5760.0,EQUI,657,EXP,45-54,to_inst,70.32871972,south,direct,1,39.0,Long-term
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,236500,3.625,0.0695,6180.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,2820.0,CRIF,535,CIB,65-74,to_inst,66.06145251,south,direct,0,40.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,136500,3.99,0.5731,4172.75,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,1860.0,CIB,647,CIB,55-64,to_inst,57.35294118,south,direct,0,47.0,Long-term
ncf,Joint,nopre,type1,p1,l1,nopc,nob/c,906500,3.875,-0.065,13018.88,not_neg,not_int,not_lpsm,1208000.0,sb,pr,home,1U,15540.0,CIB,655,EXP,35-44,not_inst,75.04139073,North,direct,0,29.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,236500,3.99,0.3599,3953.13,not_neg,int_only,not_lpsm,298000.0,sb,pr,home,1U,3480.0,CIB,787,EXP,65-74,to_inst,79.36241611,North,direct,1,37.0,Long-term
cf,Male,nopre,type1,p1,l1,nopc,nob/c,206500,5.25,0.8037,150.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,10080.0,CIB,781,CIB,55-64,to_inst,80.03875969,North,direct,0,36.0,Long-term
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,376500,3.99,0.3599,1860.0,neg_amm,not_int,not_lpsm,418000.0,sb,pr,home,1U,16440.0,EQUI,780,EXP,35-44,not_inst,0.9007177033492823,North,direct,1,39.0,Long-term
cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,406500,4.75,0.628,509.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,9420.0,CIB,883,EXP,55-64,to_inst,80.01968504,south,direct,0,37.0,Long-term
cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,166500,3.125,0.0361,419.72,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,4260.0,EXP,797,EXP,65-74,to_inst,40.80882353,south,direct,0,39.0,Long-term
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,526500,4.75,0.202,0.0,neg_amm,not_int,not_lpsm,708000.0,sb,ir,home,1U,25500.0,CIB,793,EXP,45-54,not_inst,74.36440678,south,direct,0,48.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,346500,3.99,0.3599,3953.13,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,7380.0,CRIF,661,EXP,45-54,to_inst,63.22992701,south,direct,1,35.0,Short-term
cf,Male,pre,type1,p4,l1,nopc,nob/c,486500,3.375,-0.1956,10331.56,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1U,8160.0,CRIF,606,CIB,45-54,to_inst,58.75603865,North,direct,0,26.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,176500,3.625,0.2335,5406.25,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,3660.0,CRIF,731,EXP,45-54,to_inst,74.15966387,south,direct,0,39.0,Long-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,306500,4.875,0.4519,4897.44,neg_amm,not_int,not_lpsm,388000.0,sb,pr,home,1U,8520.0,CIB,857,CIB,25-34,not_inst,78.99484536,North,direct,0,36.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,246500,4.875,0.5722,160.37,not_neg,not_int,not_lpsm,338000.0,sb,ir,home,1U,6420.0,CIB,530,EXP,45-54,not_inst,72.92899408,North,direct,0,30.0,Long-term
cf,Joint,nopre,type2,p1,l1,nopc,b/c,506500,3.625,0.8472,6284.08,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,5520.0,EXP,597,EXP,35-44,not_inst,97.77992278,south,direct,0,57.0,Long-term
cf,Male,nopre,type3,p3,l1,nopc,nob/c,336500,2.875,-0.5731,2470.57,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,3360.0,CRIF,577,CIB,55-64,not_inst,89.02116402,south,direct,0,61.0,Long-term
cf,Female,nopre,type1,p3,l1,nopc,nob/c,76500,5.25,1.022,2916.25,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,2040.0,CRIF,662,CIB,65-74,to_inst,48.41772152,North-East,direct,0,31.0,Long-term
cf,Joint,nopre,type1,p4,l2,nopc,nob/c,526500,4.5,0.3031,7678.75,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,10680.0,EXP,637,EXP,35-44,to_inst,82.52351097,North,direct,0,42.0,Long-term
cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,226500,3.99,0.96485,0.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3960.0,CIB,701,CIB,35-44,to_inst,81.47482014,south,direct,1,48.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,446500,3.99,0.3599,3953.13,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,2U,5580.0,EQUI,700,EXP,45-54,to_inst,1.068181818181818,south,direct,1,39.0,Long-term
cf,Female,pre,type1,p1,l1,nopc,nob/c,356500,4.56,0.2015,1150.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,5520.0,CRIF,675,CIB,45-54,to_inst,77.83842795,North,direct,0,37.0,Long-term
